Reaction,Lysine_Pathway_Annotation,WT_DAP6_Coupling,WT_DAP6_Ratio_Min,WT_DAP6_Ratio_Max,WT_DAP8_Coupling,WT_DAP8_Ratio_Min,WT_DAP8_Ratio_Max,WT_DAP10_Coupling,WT_DAP10_Ratio_Min,WT_DAP10_Ratio_Max,WT_DAP12_Coupling,WT_DAP12_Ratio_Min,WT_DAP12_Ratio_Max,WT_DAP15_Coupling,WT_DAP15_Ratio_Min,WT_DAP15_Ratio_Max,WT_DAP18_Coupling,WT_DAP18_Ratio_Min,WT_DAP18_Ratio_Max,WT_DAP22_Coupling,WT_DAP22_Ratio_Min,WT_DAP22_Ratio_Max,WT_DAP30_Coupling,WT_DAP30_Ratio_Min,WT_DAP30_Ratio_Max,O2_DAP6_Coupling,O2_DAP6_Ratio_Min,O2_DAP6_Ratio_Max,O2_DAP8_Coupling,O2_DAP8_Ratio_Min,O2_DAP8_Ratio_Max,O2_DAP10_Coupling,O2_DAP10_Ratio_Min,O2_DAP10_Ratio_Max,O2_DAP12_Coupling,O2_DAP12_Ratio_Min,O2_DAP12_Ratio_Max,O2_DAP15_Coupling,O2_DAP15_Ratio_Min,O2_DAP15_Ratio_Max,O2_DAP18_Coupling,O2_DAP18_Ratio_Min,O2_DAP18_Ratio_Max,O2_DAP22_Coupling,O2_DAP22_Ratio_Min,O2_DAP22_Ratio_Max,O2_DAP30_Coupling,O2_DAP30_Ratio_Min,O2_DAP30_Ratio_Max
"MR01145[K,p]",,Uncoupled,0.000000e+00,3.355705e-02,Uncoupled,0.000000e+00,3.355705e-02,Uncoupled,0.000000e+00,3.354762e-02,Uncoupled,0.000000e+00,3.342989e-02,Uncoupled,0.000000e+00,2.180809e-02,Uncoupled,0.000000e+00,6.177127e-03,Uncoupled,0.000000e+00,1.567436e-03,Uncoupled,0.000000e+00,8.890815e-04,Uncoupled,0.000000e+00,3.350717e-02,Uncoupled,0.000000e+00,3.346577e-02,Uncoupled,0.000000e+00,3.355705e-02,Uncoupled,0.000000e+00,3.344444e-02,Uncoupled,0.000000e+00,3.720357e-02,Uncoupled,0.000000e+00,1.807962e-02,Uncoupled,0.000000e+00,1.707261e-03,Uncoupled,0.000000e+00,2.910350e-04
"MR01146[K,p]",,Uncoupled,-3.347761e-02,3.342370e-02,Uncoupled,-3.340480e-02,3.343770e-02,Uncoupled,-3.354762e-02,3.339904e-02,Uncoupled,-3.342989e-02,3.328184e-02,Uncoupled,-2.180809e-02,2.180809e-02,Uncoupled,-6.177127e-03,6.177127e-03,Uncoupled,-1.567436e-03,1.567436e-03,Uncoupled,-8.890815e-04,8.890815e-04,Uncoupled,-3.335276e-02,3.342979e-02,Uncoupled,-3.331155e-02,3.338848e-02,Uncoupled,-3.344903e-02,3.342919e-02,Uncoupled,-3.344444e-02,3.329633e-02,Uncoupled,-3.720357e-02,3.703881e-02,Uncoupled,-1.807962e-02,1.807962e-02,Uncoupled,-1.707261e-03,1.707261e-03,Uncoupled,-2.910350e-04,2.910350e-04
"MR01147[K,p]",,Uncoupled,-3.026934e-02,2.889384e-02,Uncoupled,-3.020350e-02,2.887984e-02,Uncoupled,-3.028717e-02,2.887253e-02,Uncoupled,-3.018088e-02,2.877121e-02,Uncoupled,-2.180809e-02,2.180809e-02,Uncoupled,-6.177127e-03,6.177127e-03,Uncoupled,-1.567436e-03,1.567436e-03,Uncoupled,-8.890815e-04,8.890815e-04,Uncoupled,-3.015646e-02,2.883486e-02,Uncoupled,-3.011919e-02,2.879922e-02,Uncoupled,-3.024350e-02,2.889859e-02,Uncoupled,-3.019402e-02,2.878373e-02,Uncoupled,-3.358780e-02,3.201900e-02,Uncoupled,-1.807962e-02,1.807962e-02,Uncoupled,-1.707261e-03,1.707261e-03,Uncoupled,-2.910350e-04,2.910350e-04
"MR01148[K,p]",,Uncoupled,0.000000e+00,3.366223e-02,Uncoupled,0.000000e+00,3.363731e-02,Uncoupled,0.000000e+00,3.363740e-02,Uncoupled,0.000000e+00,3.351936e-02,Uncoupled,0.000000e+00,2.180809e-02,Uncoupled,0.000000e+00,6.177127e-03,Uncoupled,0.000000e+00,1.567436e-03,Uncoupled,0.000000e+00,8.890815e-04,Uncoupled,0.000000e+00,3.358492e-02,Uncoupled,0.000000e+00,3.354341e-02,Uncoupled,0.000000e+00,3.366776e-02,Uncoupled,0.000000e+00,3.353394e-02,Uncoupled,0.000000e+00,3.730313e-02,Uncoupled,0.000000e+00,1.807962e-02,Uncoupled,0.000000e+00,1.707261e-03,Uncoupled,0.000000e+00,2.910350e-04
"MR01149[K,p]",,Uncoupled,0.000000e+00,3.225244e-02,Uncoupled,0.000000e+00,3.221707e-02,Uncoupled,0.000000e+00,3.222865e-02,Uncoupled,0.000000e+00,3.211556e-02,Uncoupled,0.000000e+00,2.180809e-02,Uncoupled,0.000000e+00,6.177127e-03,Uncoupled,0.000000e+00,1.567436e-03,Uncoupled,0.000000e+00,8.890815e-04,Uncoupled,0.000000e+00,3.216689e-02,Uncoupled,0.000000e+00,3.212713e-02,Uncoupled,0.000000e+00,3.225774e-02,Uncoupled,0.000000e+00,3.212953e-02,Uncoupled,0.000000e+00,3.574086e-02,Uncoupled,0.000000e+00,1.807962e-02,Uncoupled,0.000000e+00,1.707261e-03,Uncoupled,0.000000e+00,2.910350e-04
"MR01150[K,c]",,Uncoupled,0.000000e+00,1.912046e-02,Uncoupled,0.000000e+00,1.910103e-02,Uncoupled,0.000000e+00,1.911177e-02,Uncoupled,0.000000e+00,1.904470e-02,Uncoupled,0.000000e+00,1.090405e-02,Uncoupled,0.000000e+00,3.088563e-03,Uncoupled,0.000000e+00,7.837178e-04,Uncoupled,0.000000e+00,4.445407e-04,Uncoupled,0.000000e+00,1.907128e-02,Uncoupled,0.000000e+00,1.904771e-02,Uncoupled,0.000000e+00,1.912046e-02,Uncoupled,0.000000e+00,1.905299e-02,Uncoupled,0.000000e+00,2.119453e-02,Uncoupled,0.000000e+00,9.039809e-03,Uncoupled,0.000000e+00,8.536304e-04,Uncoupled,0.000000e+00,1.455175e-04
"MR01151[K,c]",,Uncoupled,0.000000e+00,1.908397e-02,Uncoupled,0.000000e+00,1.907590e-02,Uncoupled,0.000000e+00,1.907310e-02,Uncoupled,0.000000e+00,1.900617e-02,Uncoupled,0.000000e+00,1.090405e-02,Uncoupled,0.000000e+00,3.088563e-03,Uncoupled,0.000000e+00,7.837178e-04,Uncoupled,0.000000e+00,4.445408e-04,Uncoupled,0.000000e+00,1.904618e-02,Uncoupled,0.000000e+00,1.902265e-02,Uncoupled,0.000000e+00,1.908397e-02,Uncoupled,0.000000e+00,1.901444e-02,Uncoupled,0.000000e+00,2.115165e-02,Uncoupled,0.000000e+00,9.039809e-03,Uncoupled,0.000000e+00,8.536304e-04,Uncoupled,0.000000e+00,1.455175e-04
"MR01152[K,c]",,Uncoupled,0.000000e+00,9.532888e-03,Uncoupled,0.000000e+00,9.532888e-03,Uncoupled,0.000000e+00,9.526913e-03,Uncoupled,0.000000e+00,9.493482e-03,Uncoupled,0.000000e+00,5.452023e-03,Uncoupled,0.000000e+00,1.544282e-03,Uncoupled,0.000000e+00,3.918589e-04,Uncoupled,0.000000e+00,2.222704e-04,Uncoupled,0.000000e+00,9.529361e-03,Uncoupled,0.000000e+00,9.517584e-03,Uncoupled,0.000000e+00,9.532889e-03,Uncoupled,0.000000e+00,9.497613e-03,Uncoupled,0.000000e+00,1.056514e-02,Uncoupled,0.000000e+00,4.519904e-03,Uncoupled,0.000000e+00,4.268152e-04,Uncoupled,0.000000e+00,7.275876e-05
"MR01153[K,c]",,Uncoupled,0.000000e+00,9.532888e-03,Uncoupled,0.000000e+00,9.532888e-03,Uncoupled,0.000000e+00,9.526913e-03,Uncoupled,0.000000e+00,9.493482e-03,Uncoupled,0.000000e+00,5.452023e-03,Uncoupled,0.000000e+00,1.544282e-03,Uncoupled,0.000000e+00,3.918589e-04,Uncoupled,0.000000e+00,2.222704e-04,Uncoupled,0.000000e+00,9.529361e-03,Uncoupled,0.000000e+00,9.517584e-03,Uncoupled,0.000000e+00,9.532889e-03,Uncoupled,0.000000e+00,9.497613e-03,Uncoupled,0.000000e+00,1.056514e-02,Uncoupled,0.000000e+00,4.519904e-03,Uncoupled,0.000000e+00,4.268152e-04,Uncoupled,0.000000e+00,7.275876e-05
"MR01154[K,c]",,Uncoupled,0.000000e+00,9.514715e-03,Uncoupled,0.000000e+00,9.514748e-03,Uncoupled,0.000000e+00,9.507696e-03,Uncoupled,0.000000e+00,9.474332e-03,Uncoupled,0.000000e+00,5.452023e-03,Uncoupled,0.000000e+00,1.544282e-03,Uncoupled,0.000000e+00,3.918589e-04,Uncoupled,0.000000e+00,2.222704e-04,Uncoupled,0.000000e+00,9.514748e-03,Uncoupled,0.000000e+00,9.505070e-03,Uncoupled,0.000000e+00,9.514748e-03,Uncoupled,0.000000e+00,9.478455e-03,Uncoupled,0.000000e+00,1.054383e-02,Uncoupled,0.000000e+00,4.519904e-03,Uncoupled,0.000000e+00,4.268152e-04,Uncoupled,0.000000e+00,7.275876e-05
"MR01155[K,c]",,Uncoupled,0.000000e+00,9.514715e-03,Uncoupled,0.000000e+00,9.514748e-03,Uncoupled,0.000000e+00,9.507696e-03,Uncoupled,0.000000e+00,9.474332e-03,Uncoupled,0.000000e+00,5.452023e-03,Uncoupled,0.000000e+00,1.544282e-03,Uncoupled,0.000000e+00,3.918589e-04,Uncoupled,0.000000e+00,2.222704e-04,Uncoupled,0.000000e+00,9.514748e-03,Uncoupled,0.000000e+00,9.505070e-03,Uncoupled,0.000000e+00,9.514748e-03,Uncoupled,0.000000e+00,9.478455e-03,Uncoupled,0.000000e+00,1.054383e-02,Uncoupled,0.000000e+00,4.519904e-03,Uncoupled,0.000000e+00,4.268152e-04,Uncoupled,0.000000e+00,7.275876e-05
"MR01156[K,p]",,Uncoupled,-3.347761e-02,3.340065e-02,Uncoupled,-3.340480e-02,3.332800e-02,Uncoupled,-3.354762e-02,3.342865e-02,Uncoupled,-3.342989e-02,3.331135e-02,Uncoupled,-2.180809e-02,2.180809e-02,Uncoupled,-6.177127e-03,6.177127e-03,Uncoupled,-1.567436e-03,1.567436e-03,Uncoupled,-8.890815e-04,8.890815e-04,Uncoupled,-3.335276e-02,3.327609e-02,Uncoupled,-3.331155e-02,3.323497e-02,Uncoupled,-3.344903e-02,3.337214e-02,Uncoupled,-3.344444e-02,3.332584e-02,Uncoupled,-3.720357e-02,3.707164e-02,Uncoupled,-1.807962e-02,1.807962e-02,Uncoupled,-1.707261e-03,1.707261e-03,Uncoupled,-2.910350e-04,2.910350e-04
"MR01157[K,p]",,Uncoupled,0.000000e+00,3.347761e-02,Uncoupled,0.000000e+00,3.340480e-02,Uncoupled,0.000000e+00,3.354762e-02,Uncoupled,0.000000e+00,3.342989e-02,Uncoupled,0.000000e+00,2.180809e-02,Uncoupled,0.000000e+00,6.177127e-03,Uncoupled,0.000000e+00,1.567436e-03,Uncoupled,0.000000e+00,8.890815e-04,Uncoupled,0.000000e+00,3.335276e-02,Uncoupled,0.000000e+00,3.331155e-02,Uncoupled,0.000000e+00,3.344903e-02,Uncoupled,0.000000e+00,3.344444e-02,Uncoupled,0.000000e+00,3.720357e-02,Uncoupled,0.000000e+00,1.807962e-02,Uncoupled,0.000000e+00,1.707261e-03,Uncoupled,0.000000e+00,2.910350e-04
"MR01158[K,p]",,Uncoupled,-3.340065e-02,3.375256e-02,Uncoupled,-3.332800e-02,3.376669e-02,Uncoupled,-3.342865e-02,3.372766e-02,Uncoupled,-3.331135e-02,3.360930e-02,Uncoupled,-2.180809e-02,2.180809e-02,Uncoupled,-6.177127e-03,6.177127e-03,Uncoupled,-1.567436e-03,1.567436e-03,Uncoupled,-8.890815e-04,8.890815e-04,Uncoupled,-3.327609e-02,3.377679e-02,Uncoupled,-3.323497e-02,3.377853e-02,Uncoupled,-3.337214e-02,3.375810e-02,Uncoupled,-3.332584e-02,3.362393e-02,Uncoupled,-3.707164e-02,3.740323e-02,Uncoupled,-1.807962e-02,1.807962e-02,Uncoupled,-1.707261e-03,1.707261e-03,Uncoupled,-2.910350e-04,2.910350e-04
"MR01159[K,p]",,Uncoupled,0.000000e+00,3.257687e-02,Uncoupled,0.000000e+00,3.250601e-02,Uncoupled,0.000000e+00,3.267550e-02,Uncoupled,0.000000e+00,3.256083e-02,Uncoupled,0.000000e+00,2.180809e-02,Uncoupled,0.000000e+00,6.177127e-03,Uncoupled,0.000000e+00,1.567436e-03,Uncoupled,0.000000e+00,8.890815e-04,Uncoupled,0.000000e+00,3.245538e-02,Uncoupled,0.000000e+00,3.241527e-02,Uncoupled,0.000000e+00,3.254906e-02,Uncoupled,0.000000e+00,3.257500e-02,Uncoupled,0.000000e+00,3.623640e-02,Uncoupled,0.000000e+00,1.807962e-02,Uncoupled,0.000000e+00,1.707261e-03,Uncoupled,0.000000e+00,2.910350e-04
"MR01160[K,p]",,Uncoupled,0.000000e+00,3.340065e-02,Uncoupled,0.000000e+00,3.332800e-02,Uncoupled,0.000000e+00,3.342865e-02,Uncoupled,0.000000e+00,3.331135e-02,Uncoupled,0.000000e+00,2.180809e-02,Uncoupled,0.000000e+00,6.177127e-03,Uncoupled,0.000000e+00,1.567436e-03,Uncoupled,0.000000e+00,8.890815e-04,Uncoupled,0.000000e+00,3.327609e-02,Uncoupled,0.000000e+00,3.323497e-02,Uncoupled,0.000000e+00,3.337214e-02,Uncoupled,0.000000e+00,3.332584e-02,Uncoupled,0.000000e+00,3.707164e-02,Uncoupled,0.000000e+00,1.807962e-02,Uncoupled,0.000000e+00,1.707261e-03,Uncoupled,0.000000e+00,2.910350e-04
"MR01161[K,p]",,Uncoupled,0.000000e+00,3.347761e-02,Uncoupled,0.000000e+00,3.340480e-02,Uncoupled,0.000000e+00,3.354762e-02,Uncoupled,0.000000e+00,3.342989e-02,Uncoupled,0.000000e+00,2.180809e-02,Uncoupled,0.000000e+00,6.177127e-03,Uncoupled,0.000000e+00,1.567436e-03,Uncoupled,0.000000e+00,8.890815e-04,Uncoupled,0.000000e+00,3.335276e-02,Uncoupled,0.000000e+00,3.331155e-02,Uncoupled,0.000000e+00,3.344903e-02,Uncoupled,0.000000e+00,3.344444e-02,Uncoupled,0.000000e+00,3.720357e-02,Uncoupled,0.000000e+00,1.807962e-02,Uncoupled,0.000000e+00,1.707261e-03,Uncoupled,0.000000e+00,2.910350e-04
"MR01162[K,c]",,Uncoupled,0.000000e+00,3.934865e-02,Uncoupled,0.000000e+00,3.936513e-02,Uncoupled,0.000000e+00,3.931963e-02,Uncoupled,0.000000e+00,3.918165e-02,Uncoupled,0.000000e+00,2.180809e-02,Uncoupled,0.000000e+00,6.177127e-03,Uncoupled,0.000000e+00,1.567436e-03,Uncoupled,0.000000e+00,8.890815e-04,Uncoupled,0.000000e+00,3.933451e-02,Uncoupled,0.000000e+00,3.928590e-02,Uncoupled,0.000000e+00,3.935512e-02,Uncoupled,0.000000e+00,3.919870e-02,Uncoupled,0.000000e+00,4.360460e-02,Uncoupled,0.000000e+00,1.807962e-02,Uncoupled,0.000000e+00,1.707261e-03,Uncoupled,0.000000e+00,2.910350e-04
"MR01163[K,c]",,Uncoupled,0.000000e+00,3.918521e-02,Uncoupled,0.000000e+00,3.920162e-02,Uncoupled,0.000000e+00,3.915630e-02,Uncoupled,0.000000e+00,3.901890e-02,Uncoupled,0.000000e+00,2.180809e-02,Uncoupled,0.000000e+00,6.177127e-03,Uncoupled,0.000000e+00,1.567436e-03,Uncoupled,0.000000e+00,8.890815e-04,Uncoupled,0.000000e+00,3.921334e-02,Uncoupled,0.000000e+00,3.917943e-02,Uncoupled,0.000000e+00,3.919165e-02,Uncoupled,0.000000e+00,3.903588e-02,Uncoupled,0.000000e+00,4.342348e-02,Uncoupled,0.000000e+00,1.807962e-02,Uncoupled,0.000000e+00,1.707261e-03,Uncoupled,0.000000e+00,2.910350e-04
"MR01164[K,c]",,Uncoupled,0.000000e+00,4.106133e-02,Uncoupled,0.000000e+00,4.107852e-02,Uncoupled,0.000000e+00,4.103104e-02,Uncoupled,0.000000e+00,4.088705e-02,Uncoupled,0.000000e+00,2.180809e-02,Uncoupled,0.000000e+00,6.177127e-03,Uncoupled,0.000000e+00,1.567436e-03,Uncoupled,0.000000e+00,8.890815e-04,Uncoupled,0.000000e+00,4.109081e-02,Uncoupled,0.000000e+00,4.110054e-02,Uncoupled,0.000000e+00,4.106807e-02,Uncoupled,0.000000e+00,4.090484e-02,Uncoupled,0.000000e+00,4.550251e-02,Uncoupled,0.000000e+00,1.807962e-02,Uncoupled,0.000000e+00,1.707261e-03,Uncoupled,0.000000e+00,2.910350e-04
"MR01165[K,c]",,Uncoupled,0.000000e+00,3.728790e-02,Uncoupled,0.000000e+00,3.730352e-02,Uncoupled,0.000000e+00,3.726040e-02,Uncoupled,0.000000e+00,3.712965e-02,Uncoupled,0.000000e+00,2.180809e-02,Uncoupled,0.000000e+00,6.177127e-03,Uncoupled,0.000000e+00,1.567436e-03,Uncoupled,0.000000e+00,8.890815e-04,Uncoupled,0.000000e+00,3.730696e-02,Uncoupled,0.000000e+00,3.726085e-02,Uncoupled,0.000000e+00,3.729403e-02,Uncoupled,0.000000e+00,3.714580e-02,Uncoupled,0.000000e+00,4.132096e-02,Uncoupled,0.000000e+00,1.807962e-02,Uncoupled,0.000000e+00,1.707261e-03,Uncoupled,0.000000e+00,2.910350e-04
"MR01166[K,c]",,Uncoupled,0.000000e+00,3.699545e-02,Uncoupled,0.000000e+00,3.701094e-02,Uncoupled,0.000000e+00,3.696816e-02,Uncoupled,0.000000e+00,3.683843e-02,Uncoupled,0.000000e+00,2.180809e-02,Uncoupled,0.000000e+00,6.177127e-03,Uncoupled,0.000000e+00,1.567436e-03,Uncoupled,0.000000e+00,8.890815e-04,Uncoupled,0.000000e+00,3.702201e-02,Uncoupled,0.000000e+00,3.703078e-02,Uncoupled,0.000000e+00,3.700153e-02,Uncoupled,0.000000e+00,3.685446e-02,Uncoupled,0.000000e+00,4.099687e-02,Uncoupled,0.000000e+00,1.807962e-02,Uncoupled,0.000000e+00,1.707261e-03,Uncoupled,0.000000e+00,2.910350e-04
"MR01167[K,c]",,Uncoupled,0.000000e+00,4.048858e-02,Uncoupled,0.000000e+00,4.050554e-02,Uncoupled,0.000000e+00,4.045871e-02,Uncoupled,0.000000e+00,4.031674e-02,Uncoupled,0.000000e+00,2.180809e-02,Uncoupled,0.000000e+00,6.177127e-03,Uncoupled,0.000000e+00,1.567436e-03,Uncoupled,0.000000e+00,8.890815e-04,Uncoupled,0.000000e+00,4.051765e-02,Uncoupled,0.000000e+00,4.052725e-02,Uncoupled,0.000000e+00,4.049524e-02,Uncoupled,0.000000e+00,4.033428e-02,Uncoupled,0.000000e+00,4.486782e-02,Uncoupled,0.000000e+00,1.807962e-02,Uncoupled,0.000000e+00,1.707261e-03,Uncoupled,0.000000e+00,2.910350e-04
"MR01168[K,c]",,Uncoupled,0.000000e+00,3.951346e-02,Uncoupled,0.000000e+00,3.950322e-02,Uncoupled,0.000000e+00,3.948432e-02,Uncoupled,0.000000e+00,3.934576e-02,Uncoupled,0.000000e+00,2.180809e-02,Uncoupled,0.000000e+00,6.177127e-03,Uncoupled,0.000000e+00,1.567436e-03,Uncoupled,0.000000e+00,8.890815e-04,Uncoupled,0.000000e+00,3.944169e-02,Uncoupled,0.000000e+00,3.939294e-02,Uncoupled,0.000000e+00,3.951996e-02,Uncoupled,0.000000e+00,3.936288e-02,Uncoupled,0.000000e+00,4.378724e-02,Uncoupled,0.000000e+00,1.807962e-02,Uncoupled,0.000000e+00,1.707261e-03,Uncoupled,0.000000e+00,2.910350e-04
"MR01169[K,c]",,Uncoupled,0.000000e+00,3.758502e-02,Uncoupled,0.000000e+00,3.755876e-02,Uncoupled,0.000000e+00,3.755729e-02,Uncoupled,0.000000e+00,3.742550e-02,Uncoupled,0.000000e+00,2.180809e-02,Uncoupled,0.000000e+00,6.177127e-03,Uncoupled,0.000000e+00,1.567436e-03,Uncoupled,0.000000e+00,8.890815e-04,Uncoupled,0.000000e+00,3.750026e-02,Uncoupled,0.000000e+00,3.745391e-02,Uncoupled,0.000000e+00,3.759120e-02,Uncoupled,0.000000e+00,3.744178e-02,Uncoupled,0.000000e+00,4.165021e-02,Uncoupled,0.000000e+00,1.807962e-02,Uncoupled,0.000000e+00,1.707261e-03,Uncoupled,0.000000e+00,2.910350e-04
"MR01170[K,c]",,Uncoupled,0.000000e+00,3.906250e-02,Uncoupled,0.000000e+00,3.906250e-02,Uncoupled,0.000000e+00,3.903470e-02,Uncoupled,0.000000e+00,3.889772e-02,Uncoupled,0.000000e+00,2.180809e-02,Uncoupled,0.000000e+00,6.177127e-03,Uncoupled,0.000000e+00,1.567436e-03,Uncoupled,0.000000e+00,8.890815e-04,Uncoupled,0.000000e+00,3.906250e-02,Uncoupled,0.000000e+00,3.906250e-02,Uncoupled,0.000000e+00,3.906250e-02,Uncoupled,0.000000e+00,3.891465e-02,Uncoupled,0.000000e+00,4.328862e-02,Uncoupled,0.000000e+00,1.807962e-02,Uncoupled,0.000000e+00,1.707261e-03,Uncoupled,0.000000e+00,2.910350e-04
"MR01171[K,c]",,Uncoupled,0.000000e+00,3.906250e-02,Uncoupled,0.000000e+00,3.906250e-02,Uncoupled,0.000000e+00,3.903470e-02,Uncoupled,0.000000e+00,3.889772e-02,Uncoupled,0.000000e+00,2.180809e-02,Uncoupled,0.000000e+00,6.177127e-03,Uncoupled,0.000000e+00,1.567436e-03,Uncoupled,0.000000e+00,8.890815e-04,Uncoupled,0.000000e+00,3.906250e-02,Uncoupled,0.000000e+00,3.906250e-02,Uncoupled,0.000000e+00,3.906250e-02,Uncoupled,0.000000e+00,3.891465e-02,Uncoupled,0.000000e+00,4.328862e-02,Uncoupled,0.000000e+00,1.807962e-02,Uncoupled,0.000000e+00,1.707261e-03,Uncoupled,0.000000e+00,2.910350e-04
"MR01172[K,c]",,Uncoupled,0.000000e+00,3.906250e-02,Uncoupled,0.000000e+00,3.906250e-02,Uncoupled,0.000000e+00,3.903470e-02,Uncoupled,0.000000e+00,3.889772e-02,Uncoupled,0.000000e+00,2.180809e-02,Uncoupled,0.000000e+00,6.177127e-03,Uncoupled,0.000000e+00,1.567436e-03,Uncoupled,0.000000e+00,8.890815e-04,Uncoupled,0.000000e+00,3.906250e-02,Uncoupled,0.000000e+00,3.906250e-02,Uncoupled,0.000000e+00,3.906250e-02,Uncoupled,0.000000e+00,3.891465e-02,Uncoupled,0.000000e+00,4.328862e-02,Uncoupled,0.000000e+00,1.807962e-02,Uncoupled,0.000000e+00,1.707261e-03,Uncoupled,0.000000e+00,2.910350e-04
"MR01173[K,c]",,Uncoupled,0.000000e+00,3.906250e-02,Uncoupled,0.000000e+00,3.906250e-02,Uncoupled,0.000000e+00,3.903470e-02,Uncoupled,0.000000e+00,3.889772e-02,Uncoupled,0.000000e+00,2.180809e-02,Uncoupled,0.000000e+00,6.177127e-03,Uncoupled,0.000000e+00,1.567436e-03,Uncoupled,0.000000e+00,8.890815e-04,Uncoupled,0.000000e+00,3.906250e-02,Uncoupled,0.000000e+00,3.906250e-02,Uncoupled,0.000000e+00,3.906250e-02,Uncoupled,0.000000e+00,3.891465e-02,Uncoupled,0.000000e+00,4.328862e-02,Uncoupled,0.000000e+00,1.807962e-02,Uncoupled,0.000000e+00,1.707261e-03,Uncoupled,0.000000e+00,2.910350e-04
"MR01174[K,c]",,Uncoupled,0.000000e+00,3.906250e-02,Uncoupled,0.000000e+00,3.906250e-02,Uncoupled,0.000000e+00,3.903470e-02,Uncoupled,0.000000e+00,3.889772e-02,Uncoupled,0.000000e+00,2.180809e-02,Uncoupled,0.000000e+00,6.177127e-03,Uncoupled,0.000000e+00,1.567436e-03,Uncoupled,0.000000e+00,8.890815e-04,Uncoupled,0.000000e+00,3.906250e-02,Uncoupled,0.000000e+00,3.906250e-02,Uncoupled,0.000000e+00,3.906250e-02,Uncoupled,0.000000e+00,3.891465e-02,Uncoupled,0.000000e+00,4.328862e-02,Uncoupled,0.000000e+00,1.807962e-02,Uncoupled,0.000000e+00,1.707261e-03,Uncoupled,0.000000e+00,2.910350e-04
"MR01175[K,c]",,Uncoupled,0.000000e+00,3.906250e-02,Uncoupled,0.000000e+00,3.906250e-02,Uncoupled,0.000000e+00,3.903470e-02,Uncoupled,0.000000e+00,3.889772e-02,Uncoupled,0.000000e+00,2.180809e-02,Uncoupled,0.000000e+00,6.177127e-03,Uncoupled,0.000000e+00,1.567436e-03,Uncoupled,0.000000e+00,8.890815e-04,Uncoupled,0.000000e+00,3.906250e-02,Uncoupled,0.000000e+00,3.906250e-02,Uncoupled,0.000000e+00,3.906250e-02,Uncoupled,0.000000e+00,3.891465e-02,Uncoupled,0.000000e+00,4.328862e-02,Uncoupled,0.000000e+00,1.807962e-02,Uncoupled,0.000000e+00,1.707261e-03,Uncoupled,0.000000e+00,2.910350e-04
"MR01176[K,c]",,Uncoupled,0.000000e+00,3.906250e-02,Uncoupled,0.000000e+00,3.906250e-02,Uncoupled,0.000000e+00,3.903470e-02,Uncoupled,0.000000e+00,3.889772e-02,Uncoupled,0.000000e+00,2.180809e-02,Uncoupled,0.000000e+00,6.177127e-03,Uncoupled,0.000000e+00,1.567436e-03,Uncoupled,0.000000e+00,8.890815e-04,Uncoupled,0.000000e+00,3.906250e-02,Uncoupled,0.000000e+00,3.906250e-02,Uncoupled,0.000000e+00,3.906250e-02,Uncoupled,0.000000e+00,3.891465e-02,Uncoupled,0.000000e+00,4.328862e-02,Uncoupled,0.000000e+00,1.807962e-02,Uncoupled,0.000000e+00,1.707261e-03,Uncoupled,0.000000e+00,2.910350e-04
"MR01177[K,c]",,Uncoupled,0.000000e+00,3.906250e-02,Uncoupled,0.000000e+00,3.906250e-02,Uncoupled,0.000000e+00,3.903470e-02,Uncoupled,0.000000e+00,3.889772e-02,Uncoupled,0.000000e+00,2.180809e-02,Uncoupled,0.000000e+00,6.177127e-03,Uncoupled,0.000000e+00,1.567436e-03,Uncoupled,0.000000e+00,8.890815e-04,Uncoupled,0.000000e+00,3.906250e-02,Uncoupled,0.000000e+00,3.906250e-02,Uncoupled,0.000000e+00,3.906250e-02,Uncoupled,0.000000e+00,3.891465e-02,Uncoupled,0.000000e+00,4.328862e-02,Uncoupled,0.000000e+00,1.807962e-02,Uncoupled,0.000000e+00,1.707261e-03,Uncoupled,0.000000e+00,2.910350e-04
"MR01178[K,c]",,Uncoupled,0.000000e+00,3.906250e-02,Uncoupled,0.000000e+00,3.906250e-02,Uncoupled,0.000000e+00,3.903470e-02,Uncoupled,0.000000e+00,3.889772e-02,Uncoupled,0.000000e+00,2.180809e-02,Uncoupled,0.000000e+00,6.177127e-03,Uncoupled,0.000000e+00,1.567436e-03,Uncoupled,0.000000e+00,8.890815e-04,Uncoupled,0.000000e+00,3.906250e-02,Uncoupled,0.000000e+00,3.906250e-02,Uncoupled,0.000000e+00,3.906250e-02,Uncoupled,0.000000e+00,3.891465e-02,Uncoupled,0.000000e+00,4.328862e-02,Uncoupled,0.000000e+00,1.807962e-02,Uncoupled,0.000000e+00,1.707261e-03,Uncoupled,0.000000e+00,2.910350e-04
